id_aluno;ano;genero;idade;anos_na_pm;instituicao;fase;fase_ideal;defasagem;inde;pedra;IAA;IEG;IPS;IPP;IDA;IPV;IAN;nota_mat;nota_por;nota_ing;qtd_avaliadores;defasagem_prox;inde_prox;fase_prox;var_defasagem;var_inde;risco
RA-1137;2023;F;10,0;0;Pública;2,0;2,0;0,0;8,743366667;Topázio;9,5;9,8;6,27;9,375;6,5;9,843333333;10,0;6,0;7,0;;3,0;1,0;7,183752652466668;3,0;1,0;-1,5596140145333317;0
RA-1139;2023;M;11,0;0;Pública;2,0;2,0;0,0;7,6647;Ametista;8,5;9,1;5,64;8,125;5,3;7,79;10,0;6,3;4,3;;3,0;1,0;6,906276357600001;3,0;1,0;-0,7584236423999986;0
RA-114;2022;M;16,0;0;Pública;4,0;6,0;-2,0;5,894;Quartzo;7,9;6,3;7,5;;5,3;5,0;5,0;6,0;4,5;;4,0;-2,0;5,335;5,0;0,0;-0,5590000000000002;0
RA-1140;2023;F;11,0;0;Pública;2,0;2,0;0,0;7,703533333;Ametista;4,7;8,7;7,52;7,708333333;7,3;7,62;10,0;8,5;6,0;;3,0;0,0;7,3473880383;2,0;0,0;-0,3561452947000001;0
RA-1141;2023;F;12,0;0;Pública;2,0;3,0;-1,0;7,2757;Ametista;9,0;8,8;7,52;7,708333333;5,9;7,113333333;5,0;5,5;6,2;;3,0;0,0;6,793890866866667;3,0;1,0;-0,48180913313333296;0
RA-1142;2023;F;11,0;0;Pública;2,0;2,0;0,0;9,175033333;Topázio;9,0;10,0;7,52;8,541666667;10,0;8,343333333;10,0;10,0;10,0;;3,0;0,0;8,390566666666668;3,0;0,0;-0,7844666663333317;0
RA-1143;2023;F;15,0;2;Pública;3,0;5,0;-2,0;6,445933333;Ágata;8,8;7,0;6,26;7,5;5,3;6,2075;5,0;6,0;6,3;3,5;4,0;-3,0;5,881225668333334;3,0;-1,0;-0,564707664666666;1
RA-1146;2023;F;14,0;0;Pública;3,0;4,0;-1,0;6,689583333;Ágata;9,6;8,8;6,26;7,1875;3,7;6,965;5,0;5,0;3,3;2,7;4,0;-2,0;5,3933086048000005;3,0;-1,0;-1,2962747281999993;1
RA-1147;2023;F;14,0;0;Pública;3,0;4,0;-1,0;7,072983333;Ametista;8,3;8,3;6,26;7,1875;6,7;7,0075;5,0;5,0;7,5;7,5;4,0;-1,0;5,833118518533334;3,0;0,0;-1,2398648144666655;0
RA-1149;2023;F;14,0;0;Pública;3,0;4,0;-1,0;7,410108333;Ametista;8,3;9,8;2,52;7,96875;7,2;8,1725;5,0;6,0;6,8;8,7;4,0;-1,0;8,1371;4,0;0,0;0,7269916670000001;0
RA-115;2022;F;16,0;3;Pública;4,0;6,0;-2,0;5,886;Quartzo;8,3;6,8;6,3;;3,8;5,583;5,0;3,0;5,7;2,7;4,0;-1,0;6,319141667;5,0;1,0;0,4331416670000001;0
RA-115;2023;F;16,0;4;Pública;5,0;6,0;-1,0;6,319141667;Ágata;8,8;7,1;5,0;7,34375;4,2;7,215;5,0;3,7;3,8;5,2;4,0;-2,0;5,404184695733334;5,0;-1,0;-0,9149569712666663;1
RA-1150;2023;M;16,0;0;Pública;3,0;6,0;-3,0;7,076008333;Ametista;9,2;9,8;2,52;7,96875;6,7;7,835;2,5;7,0;6,5;6,5;4,0;-2,0;7,1023212964;4,0;1,0;0,026312963400000555;0
RA-1151;2023;F;12,0;0;Pública;3,0;3,0;0,0;7,829958333;Ametista;7,5;9,5;2,52;7,65625;8,3;7,545;10,0;7,3;8,8;8,7;4,0;1,0;8,749111111066668;4,0;1,0;0,9191527780666675;0
RA-1153;2023;F;14,0;2;Pública;3,0;4,0;-1,0;7,968658333;Ametista;7,9;10,0;7,52;7,65625;7,2;8,63;5,0;6,7;7,8;7,0;4,0;-1,0;8,268876190466667;4,0;0,0;0,3002178574666674;0
RA-1154;2023;M;13,0;0;Pública;3,0;3,0;0,0;7,701125;Ametista;9,6;9,3;5,63;7,65625;5,1;7,67;10,0;5,3;5,0;5,0;4,0;-1,0;7,566075;3,0;-1,0;-0,13505000000000056;1
RA-1155;2023;F;14,0;0;Pública;3,0;4,0;-1,0;7,821633333;Ametista;9,2;9,2;5,63;7,5;8,0;8,2925;5,0;6,7;8,2;9,0;4,0;-1,0;7,119011111133333;4,0;0,0;-0,7026222218666671;0
RA-1156;2023;F;12,0;0;Pública;3,0;3,0;0,0;7,340775;Ametista;8,3;9,2;2,52;7,96875;5,3;7,7925;10,0;6,2;6,0;3,7;4,0;1,0;6,6777135642;4,0;1,0;-0,6630614357999995;0
RA-1157;2023;M;14,0;0;Pública;3,0;4,0;-1,0;7,086633333;Ametista;9,2;8,8;6,26;7,5;5,7;7,0025;5,0;5,0;6,3;5,7;4,0;-1,0;7,916082936533334;3,0;0,0;0,8294496035333339;0
RA-116;2022;F;16,0;3;Pública;4,0;6,0;-2,0;6,854;Ágata;5,8;8,1;6,3;;5,9;7,792;5,0;5,0;7,2;5,5;4,0;-2,0;6,433075;5,0;0,0;-0,42092500000000044;0
RA-116;2023;F;17,0;4;Pública;5,0;7,0;-2,0;6,433075;Ágata;6,7;7,6;5,0;7,96875;4,7;7,5475;5,0;2,3;5,0;6,8;4,0;-2,0;6,337470707133334;5,0;0,0;-0,09560429286666583;0
RA-1160;2023;M;13,0;0;Pública;3,0;3,0;0,0;6,636166667;Ágata;9,6;8,7;2,52;6,875;2,7;7,2575;10,0;4,8;2,7;0,7;4,0;-1,0;6,274190982333334;3,0;-1,0;-0,36197568466666663;1
RA-1162;2023;F;13,0;0;Pública;3,0;3,0;0,0;7,44215;Ametista;8,3;8,5;3,77;7,8125;6,0;7,7525;10,0;7,3;5,5;5,2;4,0;0,0;7,473167836266667;4,0;0,0;0,031017836266666876;0
RA-1163;2023;M;14,0;0;Pública;3,0;4,0;-1,0;7,749391667;Ametista;8,8;9,3;7,52;7,65625;7,2;7,75;5,0;7,0;6,7;8,0;4,0;0,0;8,6794789474;4,0;1,0;0,9300872803999995;0
RA-1165;2023;F;12,0;0;Pública;3,0;3,0;0,0;7,880716667;Ametista;9,2;9,1;5,0;7,1875;7,3;7,2925;10,0;7,0;6,0;9,0;4,0;0,0;7,908044272466667;3,0;0,0;0,02732760546666757;0
RA-1166;2023;F;15,0;0;Pública;3,0;5,0;-2,0;7,307858333;Ametista;8,3;9,6;7,52;7,65625;4,8;7,9175;5,0;5,3;2,8;6,2;4,0;-1,0;7,452799122766667;4,0;1,0;0,14494078976666636;0
RA-1168;2023;F;13,0;0;Pública;3,0;3,0;0,0;5,886625;Quartzo;0,0;8,8;2,52;7,65625;3,5;7,045;10,0;5,0;2,0;3,5;4,0;-1,0;6,864053921600001;3,0;-1,0;0,9774289216000005;1
RA-1169;2023;F;14,0;0;Pública;3,0;4,0;-1,0;7,213625;Ametista;7,5;9,5;5,0;7,03125;6,3;8,0025;5,0;6,8;7,3;4,8;4,0;-1,0;6,885305555533334;4,0;0,0;-0,3283194444666666;0
RA-1170;2023;M;14,0;0;Pública;3,0;4,0;-1,0;6,874683333;Ágata;8,8;7,7;7,52;7,1875;5,9;6,5775;5,0;6,0;6,8;4,8;4,0;-2,0;6,095440873;3,0;-1,0;-0,7792424599999999;1
RA-1171;2023;M;14,0;0;Pública;3,0;4,0;-1,0;7,856033333;Ametista;7,9;8,4;5,0;8,75;8,7;8,88;5,0;7,3;9,0;9,7;4,0;-1,0;7,6236817459;4,0;0,0;-0,23235158710000015;0
RA-1172;2023;F;16,0;0;Pública;4,0;6,0;-2,0;7,030108333;Ametista;8,3;7,8;2,52;8,59375;6,7;8,46;5,0;6,0;5,7;8,3;4,0;-1,0;5,719565079333334;5,0;1,0;-1,3105432536666664;0
RA-1173;2023;M;14,0;0;Pública;4,0;4,0;0,0;7,67285;Ametista;8,8;9,7;2,52;7,8125;6,0;8,1225;10,0;7,0;5,0;6,0;4,0;0,0;8,220132915666667;5,0;0,0;0,547282915666667;0
RA-1174;2023;F;15,0;0;Pública;4,0;5,0;-1,0;7,333591667;Ametista;9,2;8,7;2,52;8,90625;6,8;8,3375;5,0;6,5;7,2;6,8;4,0;0,0;7,374213419866667;5,0;1,0;0,04062175286666658;0
RA-1176;2023;M;13,0;0;Pública;4,0;3,0;1,0;8,881483333;Topázio;8,3;9,3;7,52;9,6875;8,2;9,17;10,0;8,0;7,8;8,7;4,0;1,0;8,914816269866666;5,0;0,0;0,03333293686666572;0
RA-1177;2023;F;14,0;0;Pública;4,0;4,0;0,0;8,345491667;Topázio;10,0;9,9;2,52;8,90625;7,2;8,88;10,0;7,0;6,7;8,0;4,0;0,0;8,3233039474;5,0;0,0;-0,022187719599999767;0
RA-1178;2023;M;16,0;0;Pública;4,0;6,0;-2,0;7,066475;Ametista;8,8;9,3;2,52;7,96875;5,7;8,2125;5,0;6,3;4,5;6,3;4,0;-1,0;8,0934746032;5,0;1,0;1,026999603200001;0
RA-1181;2023;F;14,0;0;Pública;4,0;4,0;0,0;6,971266667;Ágata;8,8;8,3;2,52;7,5;4,8;7,3375;10,0;5,7;4,3;4,5;4,0;0,0;6,2015816738666665;5,0;0,0;-0,7696849931333336;0
RA-1184;2023;M;16,0;0;Pública;4,0;6,0;-2,0;7,381566667;Ametista;8,3;8,3;5,0;8,125;7,3;8,045;5,0;8,0;5,5;8,5;4,0;-1,0;7,411701731566668;5,0;1,0;0,030135064566667147;0
RA-1188;2023;F;15,0;0;Pública;4,0;5,0;-1,0;;;9,6;9,4;;7,8125;6,4;7,5875;5,0;6,5;7,5;5,2;4,0;-1,0;7,801633333400001;5,0;0,0;;0
RA-1189;2023;F;15,0;0;Pública;4,0;5,0;-1,0;;;8,8;9,0;;7,8125;6,1;7,3775;5,0;6,3;5,7;6,2;4,0;-1,0;7,6486387164;5,0;0,0;;0
RA-119;2022;F;14,0;6;Privada - Parceira;4,0;4,0;0,0;7,501;Ametista;8,3;8,2;5,6;;5,4;7,875;10,0;5,7;7,0;3,4;4,0;2,0;;7,0;2,0;;0
RA-119;2023;F;15,0;7;Privada - Apadrinhamento;7,0;5,0;2,0;;;6,7;;2,52;;;;10,0;;;;;1,0;8,085299999933333;7,0;-1,0;;0
RA-1193;2023;F;14,0;0;Pública;4,0;4,0;0,0;6,018083333;Ágata;0,0;7,8;5,0;7,1875;4,1;7,13;10,0;3,7;3,5;5,0;4,0;-1,0;6,6304815790000005;4,0;-1,0;0,6123982460000006;1
RA-1195;2023;F;17,0;1;Pública;4,0;7,0;-3,0;5,677291667;Quartzo;0,0;8,3;2,52;8,28125;5,4;8,0025;2,5;4,3;4,7;7,3;4,0;-2,0;7,508514492666666;5,0;1,0;1,8312228256666652;0
RA-1198;2023;F;16,0;0;Pública;5,0;6,0;-1,0;7,515233333;Ametista;8,3;9,4;6,26;7,5;6,7;7,9625;5,0;7,3;3,7;9,0;4,0;-1,0;6,9217748918;5,0;0,0;-0,5934584412000001;0
RA-1199;2023;M;17,0;0;Pública;5,0;7,0;-2,0;7,024933333;Ametista;6,7;9,1;5,0;6,875;6,2;8,0875;5,0;6,8;5,0;6,7;4,0;-2,0;7,614235714266666;5,0;0,0;0,5893023812666662;0
RA-12;2022;F;17,0;2;Pública;7,0;7,0;0,0;4,832;Quartzo;0,0;4,0;6,9;;1,5;6,389;10,0;2,7;1,1;0,7;4,0;0,0;;8,0;0,0;;0
RA-12;2023;F;18,0;3;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1200;2023;F;15,0;0;Pública;5,0;5,0;0,0;5,711166667;Quartzo;0,0;6,4;5,0;7,5;4,0;6,8725;10,0;4,3;2,3;5,5;4,0;-1,0;5,6415838956;5,0;-1,0;-0,06958277139999947;1
RA-1201;2023;M;15,0;0;Pública;5,0;5,0;0,0;8,378008333;Topázio;9,2;9,6;3,77;8,59375;7,8;8,7575;10,0;8,3;6,5;8,5;4,0;-1,0;8,376195238033333;5,0;-1,0;-0,0018130949666677054;1
RA-1203;2023;F;16,0;0;Pública;5,0;6,0;-1,0;7,487841667;Ametista;9,2;10,0;2,52;7,96875;7,2;7,8775;5,0;6,7;5,8;9,2;4,0;0,0;8,9495245614;6,0;1,0;1,4616828944000009;0
RA-1207;2023;F;15,0;0;Pública;5,0;5,0;0,0;7,58235;Ametista;8,8;9,0;5,0;7,8125;5,5;7,63;10,0;5,0;4,0;7,5;4,0;-1,0;6,509169736866667;5,0;-1,0;-1,0731802631333327;1
RA-121;2022;F;16,0;1;Pública;4,0;6,0;-2,0;7,245;Ametista;7,1;8,4;6,3;;7,2;7,625;5,0;5,7;6,8;9,0;4,0;-1,0;6,811875;5,0;1,0;-0,4331250000000004;0
RA-121;2023;F;16,0;2;Pública;5,0;6,0;-1,0;6,811875;Ágata;6,3;8,8;5,0;7,34375;6,0;7,4625;5,0;5,0;5,7;7,3;4,0;-2,0;7,476158297266668;5,0;-1,0;0,6642832972666683;1
RA-1210;2023;F;16,0;0;Pública;5,0;6,0;-1,0;7,171083333;Ametista;9,6;9,4;5,0;7,8125;4,7;8,09;5,0;5,0;2,0;7,0;4,0;0,0;8,2302;6,0;1,0;1,0591166669999996;0
RA-1214;2023;M;16,0;0;Pública;6,0;6,0;0,0;8,378666667;Topázio;9,6;9,8;6,89;7,5;7,4;7,6725;10,0;8,0;5,0;9,3;4,0;0,0;8,5902971362;7,0;0,0;0,21163046920000106;0
RA-1216;2023;F;19,0;0;Concluiu o 3º EM;6,0;8,0;-2,0;7,7105;Ametista;9,6;9,0;5,63;7,5;7,9;7,795;5,0;8,7;5,3;9,7;4,0;0,0;;8,0;2,0;;0
RA-1220;2023;F;17,0;0;Pública;6,0;7,0;-1,0;6,46725;Ágata;0,0;9,0;5,0;7,8125;6,8;7,63;5,0;8,8;5,3;6,3;4,0;-1,0;7,143244444466667;6,0;0,0;0,6759944444666672;0
RA-1221;2023;F;22,0;0;Concluiu o 3º EM;7,0;8,0;-1,0;8,027466667;Topázio;9,2;9,1;6,26;8,0;8,7;8,09;5,0;8,2;8,0;10,0;4,0;0,0;;8,0;1,0;;0
RA-1224;2023;M;20,0;0;Concluiu o 3º EM;7,0;8,0;-1,0;7,5524;Ametista;8,3;9,4;5,0;7,125;8,0;7,6325;5,0;8,2;6,3;9,5;4,0;0,0;;8,0;1,0;;0
RA-1225;2023;F;18,0;2;Concluiu o 3º EM;7,0;8,0;-1,0;;;7,5;;2,52;;;;5,0;;;;;0,0;;8,0;1,0;;0
RA-1226;2023;F;16,0;2;Privada - Bolsa 100%;7,0;6,0;1,0;;;9,2;;7,52;;;;10,0;;;;;0,0;7,785233333333334;7,0;-1,0;;0
RA-1227;2023;F;16,0;2;Privada - Apadrinhamento;7,0;6,0;1,0;;;9,2;;2,52;;;;10,0;;;;;0,0;4,8446;7,0;-1,0;;0
RA-1228;2023;F;17,0;2;Privada - Apadrinhamento;7,0;7,0;0,0;;;7,5;;2,52;;;;10,0;;;;;0,0;4,8761;7,0;0,0;;0
RA-1229;2023;F;16,0;2;Privada - Apadrinhamento;7,0;6,0;1,0;;;8,3;;7,52;;;;10,0;;;;;0,0;4,8238;7,0;-1,0;;0
RA-123;2022;M;16,0;5;Privada - Parceira;4,0;6,0;-2,0;7,084;Ametista;7,9;8,6;5,6;;6,5;7,292;5,0;7,3;6,3;5,9;4,0;-2,0;6,068333333;5,0;0,0;-1,0156666669999996;0
RA-123;2023;M;17,0;6;Privada - Apadrinhamento;5,0;7,0;-2,0;6,068333333;Ágata;0,0;9,4;5,0;6,875;5,7;6,8375;5,0;5,0;5,3;6,7;4,0;-1,0;6,887248015866668;6,0;1,0;0,8189146828666676;0
RA-1230;2023;F;16,0;2;Privada - Apadrinhamento;7,0;6,0;1,0;;;0,0;;2,52;;;;10,0;;;;;0,0;4,7612000000000005;7,0;-1,0;;0
RA-1231;2023;M;22,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1232;2023;M;21,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1233;2023;F;22,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1234;2023;F;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1235;2023;M;21,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1236;2023;F;21,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1237;2023;F;21,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1238;2023;F;21,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1239;2023;F;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1240;2023;M;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1241;2023;F;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1242;2023;F;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1244;2023;F;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1245;2023;M;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1246;2023;F;20,0;2;Privada - Empresa parceira;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1248;2023;M;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1249;2023;M;26,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-125;2022;F;15,0;0;Pública;4,0;5,0;-1,0;7,619;Ametista;8,8;8,5;7,5;;7,1;7,75;5,0;5,0;7,2;9,2;4,0;-1,0;6,989633333;5,0;0,0;-0,6293666670000002;0
RA-125;2023;F;16,0;1;Privada;5,0;6,0;-1,0;6,989633333;Ágata;9,2;7,7;5,0;8,125;5,8;7,835;5,0;3,3;5,8;8,2;4,0;-1,0;6,627079761933334;6,0;0,0;-0,3625535710666652;0
RA-1250;2023;M;20,0;2;Privada - Empresa parceira;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1251;2023;F;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1252;2023;F;21,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1253;2023;F;23,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1254;2023;M;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1255;2023;M;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1256;2023;F;18,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1257;2023;M;18,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1258;2023;M;24,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1259;2023;F;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1260;2023;M;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1261;2023;F;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1262;2023;F;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1263;2023;F;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1264;2023;F;20,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1265;2023;M;20,0;1;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1266;2023;F;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1267;2023;F;22,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1268;2023;M;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;1,0;;9,0;1,0;;0
RA-1269;2023;F;18,0;2;Privada - Empresa parceira;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-127;2022;F;14,0;0;Pública;4,0;4,0;0,0;8,283;Topázio;7,5;8,7;7,5;;7,9;8,125;10,0;7,7;7,7;8,3;4,0;0,0;7,91935;5,0;0,0;-0,3636499999999998;0
RA-127;2023;F;15,0;1;Pública;5,0;5,0;0,0;7,91935;Ametista;8,8;7,8;6,26;8,4375;6,4;8,6725;10,0;4,7;6,3;8,2;4,0;0,0;8,5605939394;5,0;0,0;0,6412439394000007;0
RA-1270;2023;F;19,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1271;2023;F;18,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1272;2023;F;18,0;2;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-1273;2023;F;17,0;0;Privada - Empresa parceira;8,0;7,0;1,0;;;;;;;;;10,0;;;;;0,0;;8,0;-1,0;;0
RA-1274;2023;F;18,0;2;Privada - Empresa parceira;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-128;2022;M;15,0;3;Pública;4,0;5,0;-1,0;5,563;Quartzo;0,0;6,2;7,5;;5,6;6,167;5,0;6,7;6,8;3,2;4,0;-1,0;6,503908333;5,0;0,0;0,9409083330000003;0
RA-13;2022;M;18,0;6;Pública;7,0;8,0;-1,0;6,902;Ágata;7,9;7,4;7,5;;4,7;8,056;5,0;3,5;5,5;5,2;4,0;0,0;;8,0;1,0;;0
RA-13;2023;M;18,0;7;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-131;2022;F;15,0;6;Pública;4,0;5,0;-1,0;7,174;Ametista;8,8;9,0;5,6;;5,6;7,75;5,0;6,0;6,5;4,2;4,0;-1,0;5,952358333;5,0;0,0;-1,221641667;0
RA-131;2023;F;16,0;7;Pública;5,0;6,0;-1,0;5,952358333;Quartzo;8,3;7,8;5,0;7,65625;2,2;6,8;5,0;0,0;3,0;3,5;4,0;-2,0;7,263155555633333;5,0;-1,0;1,310797222633333;1
RA-132;2022;F;14,0;3;Privada - Parceira;4,0;4,0;0,0;8,355;Topázio;10,0;8,8;5,6;;7,7;8,458;10,0;6,5;7,5;9,1;4,0;0,0;7,350625;5,0;0,0;-1,0043750000000005;0
RA-132;2023;F;15,0;4;Privada - Apadrinhamento;5,0;5,0;0,0;7,350625;Ametista;7,5;8,7;2,52;7,65625;6,5;7,715;10,0;6,3;6,5;6,7;4,0;0,0;8,4746321428;6,0;0,0;1,124007142800001;0
RA-133;2022;F;15,0;6;Pública;4,0;5,0;-1,0;6,875;Ágata;7,9;7,1;7,5;;5,6;7,625;5,0;4,7;7,2;5,0;4,0;-1,0;6,168416667;5,0;0,0;-0,7065833330000002;0
RA-137;2022;F;17,0;6;Privada - Parceira;4,0;7,0;-3,0;7,056;Ametista;7,5;8,9;5,0;;7,3;7,792;2,5;6,0;7,3;8,5;4,0;-2,0;5,937025;5,0;1,0;-1,1189749999999998;0
RA-137;2023;F;17,0;7;Privada - Apadrinhamento;5,0;7,0;-2,0;5,937025;Quartzo;7,1;6,3;2,52;6,40625;6,0;6,88;5,0;7,3;4,5;6,2;4,0;-2,0;6,576761183366667;5,0;0,0;0,6397361833666668;0
RA-138;2022;M;15,0;6;Pública;4,0;5,0;-1,0;6,738;Ágata;9,6;8,0;5,6;;5,6;6,375;5,0;5,0;6,5;5,2;4,0;-2,0;6,784075;4,0;-1,0;0,0460749999999992;1
RA-138;2023;M;16,0;7;Pública;4,0;6,0;-2,0;6,784075;Ágata;10,0;7,9;6,26;7,34375;4,3;7,4175;5,0;4,0;3,7;5,2;4,0;-2,0;7,3860274169;5,0;0,0;0,6019524169000006;0
RA-14;2022;M;21,0;0;Pública;7,0;8,0;-1,0;6,793;Ágata;7,9;8,3;7,5;;4,0;7,75;5,0;8,0;0,0;;4,0;0,0;;8,0;1,0;;0
RA-14;2023;M;21,0;1;Privada - Bolsa 100%;8,0;8,0;0,0;;;;;;;;;10,0;;;;;0,0;;8,0;0,0;;0
RA-141;2022;M;14,0;5;Pública;4,0;4,0;0,0;7,118;Ametista;9,2;8,2;5,6;;5,7;5,917;10,0;5,8;6,2;5,0;4,0;-1,0;6,719791667;4,0;-1,0;-0,39820833300000036;1
RA-143;2022;M;13,0;3;Privada - Parceira;4,0;3,0;1,0;8,638;Topázio;8,3;9,9;5,6;;7,9;9,5;10,0;9,7;7,7;6,4;4,0;1,0;7,794358333;5,0;0,0;-0,843641667;0
RA-143;2023;M;14,0;4;Privada - Apadrinhamento;5,0;4,0;1,0;7,794358333;Ametista;8,3;9,6;2,52;8,28125;6,5;8,3375;10,0;9,2;5,0;5,2;4,0;2,0;7,449366666666667;7,0;1,0;-0,3449916663333328;0
RA-144;2022;F;14,0;5;Privada - Parceira;4,0;4,0;0,0;8,181;Topázio;7,5;9,3;5,0;;7,9;8,292;10,0;7,5;7,2;9,0;4,0;1,0;4,990333333;5,0;1,0;-3,1906666669999995;0
RA-145;2022;M;16,0;5;Pública;4,0;6,0;-2,0;5,846;Quartzo;0,0;6,3;8,1;;5,2;7,25;5,0;3,0;4,8;7,8;4,0;-3,0;;4,0;-1,0;;1
RA-146;2022;F;15,0;0;Pública;4,0;5,0;-1,0;7,947;Ametista;8,3;9,2;7,5;;7,9;8,208;5,0;6,3;7,3;10,0;4,0;-1,0;7,584483333;5,0;0,0;-0,3625166670000004;0
RA-146;2023;F;16,0;1;Pública;5,0;6,0;-1,0;7,584483333;Ametista;6,2;9,5;5,0;8,4375;7,9;8,2125;5,0;7,8;5,8;10,0;4,0;-2,0;8,134554885333333;5,0;-1,0;0,5500715523333337;1
RA-147;2022;F;14,0;0;Pública;4,0;4,0;0,0;7,541;Ametista;8,3;7,7;7,5;;6,1;7,25;10,0;5,8;4,8;7,7;4,0;-1,0;5,5425;4,0;-1,0;-1,9985;1
